Text,Category,Rating,Comments,Tags,Created At
"[Chorus: Rhythmic Push and Lift]","METATAGS > Refrão - Intensidade / Dinâm",0,"","",2025-07-19T00:18:58.742Z
"[Chorus: Amplified and Resonant]","METATAGS > Refrão - Intensidade / Dinâm",0,"","",2025-07-19T00:19:00.222Z
"[Chorus: Heavy and Driving]","METATAGS > Refrão - Intensidade / Dinâm",0,"","",2025-07-19T00:18:59.493Z
"[Chorus: Cinematic Hit and Impact]","METATAGS > Refrão - Intensidade / Dinâm",0,"","",2025-07-19T00:19:00.959Z
"[Chorus: Punchy and Impactful]","METATAGS > Refrão - Intensidade / Dinâm",0,"","",2025-07-19T00:18:58.133Z
"[Chorus: Deep and Resonant]","METATAGS > Refrão - Intensidade / Dinâm",0,"","",2025-07-19T00:18:59.634Z
"[Chorus: Accelerated and Forceful]","METATAGS > Refrão - Intensidade / Dinâm",0,"","",2025-07-19T00:19:00.372Z
"[Chorus: Stronger Groove and Motion]","METATAGS > Refrão - Intensidade / Dinâm",0,"","",2025-07-19T00:18:58.905Z
"[Chorus: Transition Swell and Impact]","METATAGS > Refrão - Intensidade / Dinâm",0,"","",2025-07-19T00:18:58.977Z
"[Chorus: Bold and Expansive]","METATAGS > Refrão - Intensidade / Dinâm",0,"","",2025-07-19T00:18:59.708Z
"[Chorus: Percussive and Hard-Hitting]","METATAGS > Refrão - Intensidade / Dinâm",0,"","",2025-07-19T00:19:00.443Z
"[Chorus: Layered Vocal Harmonies]","METATAGS > Refrão - Intensidade / Dinâm",0,"","",2025-07-19T00:18:58.207Z
"[Chorus: Percussive Drop for Contrast]","METATAGS > Refrão - Intensidade / Dinâm",0,"","",2025-07-19T00:18:58.821Z
"[Chorus: Wide and Immersive]","METATAGS > Refrão - Intensidade / Dinâm",0,"","",2025-07-19T00:18:58.061Z
"[Chorus: Thick and Layered]","METATAGS > Refrão - Intensidade / Dinâm",0,"","",2025-07-19T00:18:59.564Z
"[Chorus: Driving and Pounding]","METATAGS > Refrão - Intensidade / Dinâm",0,"","",2025-07-19T00:19:00.297Z
"[Chorus: Full Instrumental Lift]","METATAGS > Refrão - Intensidade / Dinâm",0,"","",2025-07-19T00:18:57.765Z
"[Chorus: Call-and-Response Effect]","METATAGS > Refrão - Intensidade / Dinâm",0,"","",2025-07-19T00:18:58.513Z
"[Chorus: Stereo-Widening for Presence]","METATAGS > Refrão - Intensidade / Dinâm",0,"","",2025-07-19T00:18:59.272Z
"[Chorus: Sub-Bass Boost]","METATAGS > Refrão - Intensidade / Dinâm",0,"","",2025-07-19T00:19:00.742Z
"[Chorus: Layered and Harmonic Boost]","METATAGS > Refrão - Intensidade / Dinâm",0,"","",2025-07-19T00:19:00.004Z
"[Chorus: Melodic Peak and Lift]","METATAGS > Refrão - Intensidade / Dinâm",0,"","",2025-07-19T00:18:58.434Z
"[Chorus: Bass Drop and Rise]","METATAGS > Refrão - Intensidade / Dinâm",0,"","",2025-07-19T00:18:59.196Z
"[Chorus: High-Energy and Intense]","METATAGS > Refrão - Intensidade / Dinâm",0,"","",2025-07-19T00:18:59.927Z
"[Chorus: Massive Swell and Drop]","METATAGS > Refrão - Intensidade / Dinâm",0,"","",2025-07-19T00:19:00.667Z
"[Chorus: High-Energy Vocal Performance]","METATAGS > Refrão - Intensidade / Dinâm",0,"","",2025-07-19T00:18:58.357Z
"[Vocal: Male Gritty and Powerful]","METATAGS > Voz Masculina Rouca / Forte",0,"","",2025-07-19T00:19:01.285Z
"[Vocal: Male Rough and Projected]","METATAGS > Voz Masculina Rouca / Forte",0,"","",2025-07-19T00:19:02.043Z
"[Vocal: Male Rough and Resonant]","METATAGS > Voz Masculina Rouca / Forte",0,"","",2025-07-19T00:19:01.371Z
"[Vocal: Male Gritty and Controlled]","METATAGS > Voz Masculina Rouca / Forte",0,"","",2025-07-19T00:19:02.118Z
"[Vocal: Male Bold and Textured]","METATAGS > Voz Masculina Rouca / Forte",0,"","",2025-07-19T00:19:01.591Z
"[Vocal: Male Strong and Unpolished]","METATAGS > Voz Masculina Rouca / Forte",0,"","",2025-07-19T00:19:02.346Z
"[Vocal: Male Raw and Emotional]","METATAGS > Voz Masculina Rouca / Forte",0,"","",2025-07-19T00:19:01.670Z
"[Vocal: Male Saturated and Warm]","METATAGS > Voz Masculina Rouca / Forte",0,"","",2025-07-19T00:19:02.424Z
"[Vocal: Male Raspy and Soulful]","METATAGS > Voz Masculina Rouca / Forte",0,"","",2025-07-19T00:19:01.740Z
"[Vocal: Male Deep with Subtle Reverb]","METATAGS > Voz Masculina Rouca / Forte",0,"","",2025-07-19T00:19:02.501Z
"[Vocal: Male Intense and Dominant]","METATAGS > Voz Masculina Rouca / Forte",0,"","",2025-07-19T00:19:01.891Z
"[Vocal: Male Stereo-Widened for Presence]","METATAGS > Voz Masculina Rouca / Forte",0,"","",2025-07-19T00:19:02.657Z
"[Vocal: Male Deep and Raspy]","METATAGS > Voz Masculina Rouca / Forte",0,"","",2025-07-19T00:19:01.212Z
"[Vocal: Male Powerful and Commanding]","METATAGS > Voz Masculina Rouca / Forte",0,"","",2025-07-19T00:19:01.970Z
"[Vocal: Male Grit Boosted with EQ]","METATAGS > Voz Masculina Rouca / Forte",0,"","",2025-07-19T00:19:02.729Z
"[Vocal: Male Deep and Passionate]","METATAGS > Voz Masculina Rouca / Forte",0,"","",2025-07-19T00:19:01.817Z
"[Vocal: Male Compressed for Impact]","METATAGS > Voz Masculina Rouca / Forte",0,"","",2025-07-19T00:19:02.584Z
"[Vocal: Male Strong and Weathered]","METATAGS > Voz Masculina Rouca / Forte",0,"","",2025-07-19T00:19:01.518Z
"[Vocal: Male Resonant Chest Voice]","METATAGS > Voz Masculina Rouca / Forte",0,"","",2025-07-19T00:19:02.267Z
"[Vocal: Male Gravelly and Commanding]","METATAGS > Voz Masculina Rouca / Forte",0,"","",2025-07-19T00:19:01.448Z
"[Vocal: Male Slightly Distorted]","METATAGS > Voz Masculina Rouca / Forte",0,"","",2025-07-19T00:19:02.193Z
"[Vocal: Male Sertanejo Gritty and Passionate]","METATAGS > Voz Masculina Nordestina / Sertanejo",0,"","",2025-07-19T00:19:03.620Z
"[Vocal: Male Sertanejo Compressed and Resonant]","METATAGS > Voz Masculina Nordestina / Sertanejo",0,"","",2025-07-19T00:19:04.352Z
"[Vocal: Male Rough and Storytelling]","METATAGS > Voz Masculina Nordestina / Sertanejo",0,"","",2025-07-19T00:19:03.688Z
"[Vocal: Male Sertanejo Reverb-Touched for Depth]","METATAGS > Voz Masculina Nordestina / Sertanejo",0,"","",2025-07-19T00:19:04.425Z
"[Vocal: Male Rural Rough and Bold]","METATAGS > Voz Masculina Nordestina / Sertanejo",0,"","",2025-07-19T00:19:03.180Z
"[Vocal: Male Sertanejo Chest-Driven and Powerful]","METATAGS > Voz Masculina Nordestina / Sertanejo",0,"","",2025-07-19T00:19:03.910Z
"[Vocal: Male Weathered and Soulful]","METATAGS > Voz Masculina Nordestina / Sertanejo",0,"","",2025-07-19T00:19:03.255Z
"[Vocal: Male Sertanejo Slightly Distorted and Raw]","METATAGS > Voz Masculina Nordestina / Sertanejo",0,"","",2025-07-19T00:19:03.980Z
"[Vocal: Male Warm and Gravelly]","METATAGS > Voz Masculina Nordestina / Sertanejo",0,"","",2025-07-19T00:19:03.330Z
"[Vocal: Male Rough and Projected]","METATAGS > Voz Masculina Nordestina / Sertanejo",0,"","",2025-07-19T00:19:04.052Z
"[Vocal: Male Sertanejo Raw and Emotional]","METATAGS > Voz Masculina Nordestina / Sertanejo",0,"","",2025-07-19T00:19:03.471Z
"[Vocal: Male Deep and Weathered]","METATAGS > Voz Masculina Nordestina / Sertanejo",0,"","",2025-07-19T00:19:04.200Z
"[Vocal: Male Northeastern Strong and Honest]","METATAGS > Voz Masculina Nordestina / Sertanejo",0,"","",2025-07-19T00:19:03.548Z
"[Vocal: Male Sertanejo Saturated and Warm]","METATAGS > Voz Masculina Nordestina / Sertanejo",0,"","",2025-07-19T00:19:04.277Z
"[Vocal: Male Rustic and Commanding]","METATAGS > Voz Masculina Nordestina / Sertanejo",0,"","",2025-07-19T00:19:03.399Z
"[Vocal: Male Sertanejo Natural and Unpolished]","METATAGS > Voz Masculina Nordestina / Sertanejo",0,"","",2025-07-19T00:19:04.127Z
"[Vocal: Male Sertanejo Gritty and Resonant]","METATAGS > Voz Masculina Nordestina / Sertanejo",0,"","",2025-07-19T00:19:03.096Z
"[Vocal: Male Sertanejo Deep and Haunting]","METATAGS > Voz Masculina Nordestina / Sertanejo",0,"","",2025-07-19T00:19:03.835Z
"[Vocal: Male Sertanejo Stereo-Widened for Strength]","METATAGS > Voz Masculina Nordestina / Sertanejo",0,"","",2025-07-19T00:19:04.570Z
"[Vocal: Male Northeastern Raspy and Deep]","METATAGS > Voz Masculina Nordestina / Sertanejo",0,"","",2025-07-19T00:19:03.020Z
"[Vocal: Male Resonant and Proud]","METATAGS > Voz Masculina Nordestina / Sertanejo",0,"","",2025-07-19T00:19:03.761Z
"[Vocal: Male Sertanejo EQ Boosted for Grit]","METATAGS > Voz Masculina Nordestina / Sertanejo",0,"","",2025-07-19T00:19:04.499Z
"ambient accordion textures","METATAGS > Sanfona - Metatags Melódicos",0,"","",2025-07-19T00:19:05.172Z
"nostalgic accordion swells","METATAGS > Sanfona - Metatags Melódicos",0,"","",2025-07-19T00:19:05.912Z
"solo accordion","METATAGS > Sanfona - Metatags Melódicos",0,"","",2025-07-19T00:19:05.386Z
"northeastern accordion","METATAGS > Sanfona - Metatags Melódicos",0,"","",2025-07-19T00:19:06.140Z
"featured accordion performance","METATAGS > Sanfona - Metatags Melódicos",0,"","",2025-07-19T00:19:05.464Z
"sertão-style accordion","METATAGS > Sanfona - Metatags Melódicos",0,"","",2025-07-19T00:19:06.208Z
"accordion lead melody","METATAGS > Sanfona - Metatags Melódicos",0,"","",2025-07-19T00:19:04.791Z
"accordion as main instrument","METATAGS > Sanfona - Metatags Melódicos",0,"","",2025-07-19T00:19:05.533Z
"emotional accordion","METATAGS > Sanfona - Metatags Melódicos",0,"","",2025-07-19T00:19:05.693Z
"lyrical accordion lines","METATAGS > Sanfona - Metatags Melódicos",0,"","",2025-07-19T00:19:04.946Z
"accordion improvisations","METATAGS > Sanfona - Metatags Melódicos",0,"","",2025-07-19T00:19:05.021Z
"weeping accordion","METATAGS > Sanfona - Metatags Melódicos",0,"","",2025-07-19T00:19:05.766Z
"accordion front and center","METATAGS > Sanfona - Metatags Melódicos",0,"","",2025-07-19T00:19:05.608Z
"expressive accordion phrasing","METATAGS > Sanfona - Metatags Melódicos",0,"","",2025-07-19T00:19:04.873Z
"soft accordion harmony","METATAGS > Sanfona - Metatags Melódicos",0,"","",2025-07-19T00:19:05.310Z
"traditional accordion phrasing","METATAGS > Sanfona - Metatags Melódicos",0,"","",2025-07-19T00:19:06.068Z
"rustic accordion style","METATAGS > Sanfona - Metatags Melódicos",0,"","",2025-07-19T00:19:05.992Z
"accordion background phrases","METATAGS > Sanfona - Metatags Melódicos",0,"","",2025-07-19T00:19:05.240Z
"melodic accordion fills","METATAGS > Sanfona - Metatags Melódicos",0,"","",2025-07-19T00:19:05.094Z
"melancholic accordion","METATAGS > Sanfona - Metatags Melódicos",0,"","",2025-07-19T00:19:05.839Z
"cartoon-style voice acting, bouncy rhythmic phrasing, whimsical vocal texture, animated emotional play","METATAGS > Vocais Caricatas",0,"","",2025-07-19T23:53:27.320Z
"clown-inspired voice phrasing, lurching tempo structure, nasal tone projection, theatrical emotional bursts","METATAGS > Vocais Caricatas",0,"","",2025-07-19T23:53:27.734Z
"burlesque vocal delivery, broken beat patterns, exaggerated phrasing, humorous emotional cadence","METATAGS > Vocais Caricatas",0,"","",2025-07-19T23:53:27.834Z
"character voice modulation, stuttered beat phrasing, theatrical tone blend, exaggerated emotional pulse","METATAGS > Vocais Caricatas",0,"","",2025-07-19T23:53:28.831Z
"mock-dramatic vocal delivery, elastic phrasing motion, flamboyant vocal gestures, humorous tension shifts","METATAGS > Vocais Caricatas",0,"","",2025-07-19T23:53:28.731Z
"cartoon crooning style, bouncy syncopation, exaggerated nasal tone, expressive vocal humor","METATAGS > Vocais Caricatas",0,"","",2025-07-19T23:53:29.026Z
"comedic crooner style, off-kilter rhythmic flow, caricatured vocal tone, expressive silliness","METATAGS > Vocais Caricatas",0,"","",2025-07-19T23:53:27.966Z
"animated voice performance, jerky phrase delivery, playful melodic tone, mischievous emotional energy","METATAGS > Vocais Caricatas",0,"","",2025-07-19T23:53:28.061Z
"voice-acted phrasing style, swing-time rhythm feel, exaggerated articulation, dramatic mood modulation","METATAGS > Vocais Caricatas",0,"","",2025-07-19T23:53:28.163Z
"muppet-like voice articulation, awkward tempo sync, exaggerated inflection style, cartoonish expressivity","METATAGS > Vocais Caricatas",0,"","",2025-07-19T23:53:29.596Z
"improvised comic phrasing, off-grid beat play, character-led voice inflection, melodramatic tone swings","METATAGS > Vocais Caricatas",0,"","",2025-07-19T23:53:29.116Z
"whimsical vocal affectation, jagged rhythm patterns, storybook vocal texture, comedic emotional release","METATAGS > Vocais Caricatas",0,"","",2025-07-19T23:53:28.929Z
"over-the-top vocal acting, theatrical beat phrasing, slapstick voice modulation, chaotic emotional gestures","METATAGS > Vocais Caricatas",0,"","",2025-07-19T23:53:29.213Z
"cabaret-style delivery, quirky rhythmic inflection, dramatic vocal stance, humorous performance energy","METATAGS > Vocais Caricatas",0,"","",2025-07-19T23:53:29.304Z
"absurdist vocal flow, fractured rhythm structure, parody-style texture, elastic emotional tone","METATAGS > Vocais Caricatas",0,"","",2025-07-19T23:53:29.411Z
"theatrical vocal exaggeration, playful rhythmic delivery, character-driven tone, comedic emotional bursts","METATAGS > Vocais Caricatas",0,"","",2025-07-19T23:53:27.186Z
"goofy vocal inflection, stop-start rhythmic timing, puppet-like voice control, absurd emotional dynamics","METATAGS > Vocais Caricatas",0,"","",2025-07-19T23:53:27.617Z
"satirical vocal tone, awkward timing bursts, theatrical enunciation, ironic emotional swings","METATAGS > Vocais Caricatas",0,"","",2025-07-19T23:53:28.263Z
"nasal comedic phrasing, snappy rhythmic motion, cartoon croon delivery, chaotic expressive moments","METATAGS > Vocais Caricatas",0,"","",2025-07-19T23:53:28.355Z
"parodic vocal expression, staggered line pacing, exaggerated diction, slapstick emotional tone","METATAGS > Vocais Caricatas",0,"","",2025-07-19T23:53:27.413Z
"puppet-style phrasing, bounce-based timing, silly tonal execution, whimsical expressiveness","METATAGS > Vocais Caricatas",0,"","",2025-07-19T23:53:28.451Z
"mock-operatic vocal tone, rubbery beat phrasing, vaudeville-style performance, melodramatic energy release","METATAGS > Vocais Caricatas",0,"","",2025-07-19T23:53:27.511Z
"vaudeville voice character, syncopated rhythm pacing, expressive tonal exaggeration, cabaret-style emotion","METATAGS > Vocais Caricatas",0,"","",2025-07-19T23:53:28.552Z
"drunken clown vocal phrasing, lopsided beat rhythm, nasal tonal slurs, slapstick emotional cadence","METATAGS > Vocais Caricatas",0,"","",2025-07-19T23:53:29.500Z
"goofy vocal riffing, unsteady rhythmic phrasing, character-driven texture, comedic emotional flow","METATAGS > Vocais Caricatas",0,"","",2025-07-19T23:53:28.643Z
"Bright ukulele riffs, soft tambourine jingles, vibrant xylophone accents, and repetitive sing-along choruses","Projetos > Cantiguinhas",0,"","",2025-02-18T21:50:09.272Z
"Playful rhythm, clapping sounds, upbeat acoustic guitar, light percussion, and cheerful vocal melodies","Projetos > Cantiguinhas",0,"","",2025-02-18T21:51:31.758Z
"Cheerful ukulele strumming, rhythmic tambourine jingles, vibrant clapping sounds, and sing-along vocal melodies","Projetos > Cantiguinhas",0,"voice:female; português, brasil; voice:female; português, brasil","",2025-02-18T21:50:09.272Z
"Bouncy xylophone phrases, dynamic hand percussion, bright recorder harmonies, and interactive vocal layers","Projetos > Cantiguinhas",0,"português, brasil; voice:female","",2025-02-18T21:50:09.272Z
"Playful acoustic guitar rhythm, rhythmic handclaps, melodic marimba tones, and cheerful group vocals","Projetos > Cantiguinhas",0,"português, brasil; voice:female","",2025-02-18T21:50:09.272Z
"Dynamic marimba melodies, energetic hand percussion, catchy recorder phrases, and uplifting vocal harmonies","Projetos > Cantiguinhas",0,"","",2025-02-18T21:50:09.272Z
"Upbeat acoustic strumming, rhythmic claps, playful kazoo phrases, and interactive vocal dynamics","Projetos > Cantiguinhas",0,"português, brasil; voice:female","",2025-02-18T21:50:09.272Z
"Melodic xylophone runs, steady tambourine jingles, rhythmic maracas accents, and cheerful vocal interplay","Projetos > Cantiguinhas",0,"voice:female; português, brasil","",2025-02-18T21:50:09.272Z
"Vibrant ukulele picking, dynamic recorder harmonies, playful whistling phrases, and rhythmic clapping","Projetos > Cantiguinhas",0,"voice:female; português, brasil","",2025-02-18T21:50:09.272Z
"Energetic marimba tones, rhythmic hand drums, bright xylophone harmonies, and repetitive sing-along vocals","Projetos > Cantiguinhas",0,"","",2025-02-18T21:50:09.272Z
"Bright acoustic strumming, cheerful kazoo accents, rhythmic clapping patterns, and catchy vocal refrains","Projetos > Cantiguinhas",0,"","",2025-02-18T21:50:09.272Z
"Catchy acoustic rhythm, playful piano riffs, rhythmic handclaps, and vibrant vocal tones","Projetos > Cantiguinhas",0,"","",2025-02-18T21:51:31.758Z
"Dynamic percussion layers, melodic marimba phrases, clapping accents, and childlike vocal harmonies","Projetos > Cantiguinhas",0,"","",2025-02-18T21:51:31.758Z
"Bright and energetic rhythm, playful acoustic guitar picking, bouncy basslines, and repetitive vocal hooks","Projetos > Cantiguinhas",0,"","",2025-02-18T21:51:31.758Z
"Light and rhythmic drum patterns, melodic xylophone harmonies, cheerful kazoo phrases, and interactive call-and-response vocals","Projetos > Cantiguinhas",0,"","",2025-02-18T21:51:31.758Z
"Happy ukulele rhythm, soft tambourine jingles, simple whistling melodies, and upbeat vocal energy","Projetos > Cantiguinhas",0,"","",2025-02-18T21:51:31.758Z
"Playful piano stabs, rhythmic hand percussion, dynamic clapping accents, and fun sing-along phrases","Projetos > Cantiguinhas",0,"","",2025-02-18T21:51:31.758Z
"Light and bouncy drum beats, acoustic guitar riffs, cheerful marimba harmonies, and repetitive sing-along choruses","Projetos > Cantiguinhas",0,"","",2025-02-18T21:51:31.758Z
"Bouncy and rhythmic beat, melodic xylophone accents, clapping hands, and interactive vocal lines","Projetos > Cantiguinhas",0,"","",2025-02-18T21:51:31.758Z
"Upbeat ukulele strumming, light tambourine jingles, cheerful whistling, and sing-along harmonies","Projetos > Cantiguinhas",0,"","",2025-02-18T21:51:31.758Z
"Bright xylophone riffs, rhythmic snare patterns, lively tambourine jingles, and cheerful vocal delivery","Projetos > Cantiguinhas > Músicas Infantis Energéticas",0,"","",2025-02-18T17:23:56.526Z
"Energetic drum rhythms, bright tambourine jingles, melodic recorder phrases, and repetitive sing-along hooks","Projetos > Cantiguinhas > Músicas Infantis Energéticas",0,"","",2025-02-18T17:23:56.526Z
"Lively marimba tones, rhythmic drum fills, playful acoustic guitar strums, and joyful group vocals","Projetos > Cantiguinhas > Músicas Infantis Energéticas",0,"","",2025-02-18T17:23:56.526Z
"Playful acoustic guitar rhythm, energetic drum patterns, bright xylophone runs, and interactive group vocals","Projetos > Cantiguinhas > Músicas Infantis Energéticas",0,"português, brasil; voice:female","",2025-02-18T17:23:56.526Z
"Punchy snare patterns, dynamic bass drum beats, uplifting xylophone melodies, and cheerful vocal harmonies","Projetos > Cantiguinhas > Músicas Infantis Energéticas",0,"português, brasil","",2025-02-18T17:23:56.526Z
"Melodic recorder runs, steady drum grooves, vibrant ukulele layers, and dynamic call-and-response vocals","Projetos > Cantiguinhas > Músicas Infantis Energéticas",0,"","",2025-02-18T17:23:56.526Z
"Dynamic drum beats, rhythmic xylophone phrases, vibrant ukulele strumming, and energetic group vocals","Projetos > Cantiguinhas > Músicas Infantis Energéticas",0,"voice:female; português, brasil; voice:female; português, brasil","",2025-02-18T17:23:56.526Z
"Upbeat drum grooves, bouncy marimba melodies, rhythmic handclaps, and catchy vocal refrains","Projetos > Cantiguinhas > Músicas Infantis Energéticas",0,"","",2025-02-18T17:23:56.526Z
"Cheerful marimba tones, punchy snare drum accents, rhythmic tambourine jingles, and uplifting vocal harmonies","Projetos > Cantiguinhas > Músicas Infantis Energéticas",0,"","",2025-02-18T17:23:56.526Z
"Powerful bass drum hits, bright recorder harmonies, dynamic ukulele strumming, and vibrant vocal interplay","Projetos > Cantiguinhas > Músicas Infantis Energéticas",0,"","",2025-02-18T17:23:56.526Z
"Reflective acoustic picking, soft percussion layers, rhythmic vocal chants, and harmonic backing vocals","Projetos > Cantiguinhas > Cantigas de Roda",0,"voice:male; português, brasil","",2025-02-18T21:51:12.386Z
"Playful acoustic rhythm, soft handclaps, cheerful xylophone melodies, and interactive vocal harmonies","Projetos > Cantiguinhas > Cantigas de Roda",0,"","",2025-02-18T21:51:12.386Z
"Uplifting recorder phrases, rhythmic clapping, catchy vocal refrains, and bright acoustic textures","Projetos > Cantiguinhas > Cantigas de Roda",0,"português, brasil; voice:female; português, brasil; português, brasil; voice:female","",2025-02-18T21:51:12.386Z
"Bright and upbeat acoustic tones, cheerful hand percussion, dynamic vocal crescendos, and repetitive sing-along hooks","Projetos > Cantiguinhas > Cantigas de Roda",0,"","",2025-02-18T21:51:12.386Z
"Gentle ukulele strumming, rhythmic tambourine jingles, catchy whistling, and vibrant vocal delivery","Projetos > Cantiguinhas > Cantigas de Roda",0,"português, brasil","",2025-02-18T21:51:12.386Z
"Bouncy and rhythmic beat, melodic marimba phrases, clapping accents, and simple call-and-response vocals","Projetos > Cantiguinhas > Cantigas de Roda",0,"português, brasil; português, brasil","",2025-02-18T21:51:12.386Z
"Catchy piano stabs, rhythmic drum patterns, playful vocal layers, and energetic acoustic strumming","Projetos > Cantiguinhas > Cantigas de Roda",0,"","",2025-02-18T21:51:12.386Z
"Light and energetic rhythm, melodic recorder harmonies, soft clapping accents, and interactive vocal melodies","Projetos > Cantiguinhas > Cantigas de Roda",0,"voice:male; português, brasil; português, brasil","",2025-02-18T21:51:12.386Z
"Dynamic ukulele riffs, soft tambourine jingles, rhythmic marimba tones, and warm vocal harmonies","Projetos > Cantiguinhas > Cantigas de Roda",0,"","",2025-02-18T21:51:12.386Z
"Vibrant xylophone runs, rhythmic handclaps, cheerful kazoo accents, and uplifting vocal interplay","Projetos > Cantiguinhas > Cantigas de Roda",0,"voice:male; português, brasil; voice:female; português, brasil","",2025-02-18T21:51:12.386Z
"Atmospheric piano chords, melodic acoustic picking, harmonic string layers, heartfelt vocal delivery with climactic reveal","Projetos > Som do Coração > Chá Revelação",0,"português, brasil","",2025-02-18T21:52:36.727Z
"Delicate acoustic fingerstyle, reflective cello harmonies, warm piano tones, heartfelt vocal phrasing, building to an uplifting finale","Projetos > Som do Coração > Chá Revelação",1,"female voice; português, brasil; voice:male; português, brasil; português, brasil; português, brasil; voice:male; português, brasil; português, brasil","",2025-02-18T21:52:36.727Z
"Delicate acoustic arpeggios, smooth cello crescendos, emotional piano chords, heartfelt vocal harmonies, introspective buildup","Projetos > Som do Coração > Chá Revelação",0,"","",2025-02-18T21:52:36.727Z
"Slow guitar strumming, layered violin crescendos, reflective piano arpeggios, uplifting vocal harmonies, emotional depth","Projetos > Som do Coração > Chá Revelação",0,"","",2025-02-18T21:52:36.727Z
"Delicate acoustic arpeggios, reflective cello layers, harmonic piano tones, uplifting vocal phrasing for the reveal moment","Projetos > Som do Coração > Chá Revelação",0,"","",2025-02-18T21:52:36.727Z
"Soft acoustic melodies, layered string harmonies, reflective piano accents, dynamic vocal delivery with emotional buildup","Projetos > Som do Coração > Chá Revelação",0,"","",2025-02-18T21:52:36.727Z
"Warm acoustic guitar picking, gentle violin swells, reflective piano tones, heartfelt vocal scats, emotional storytelling","Projetos > Som do Coração > Chá Revelação",1,"português, brasil; português, brasil; português, brasil; voice:male; português, brasil; português, brasil; voice:male; voice:male; português, brasil","",2025-02-18T21:52:36.727Z
"Melodic acoustic riffs, warm cello tones, atmospheric piano chords, dynamic vocal crescendos for an impactful ending","Projetos > Som do Coração > Chá Revelação",0,"português, brasil","",2025-02-18T21:52:36.727Z
"Fingerpicked acoustic guitar, harmonic violin swells, reflective basslines, emotional vocals with heartfelt delivery","Projetos > Som do Coração > Chá Revelação",0,"","",2025-02-18T21:52:36.727Z
"Warm guitar picking, harmonic violin crescendos, atmospheric piano arpeggios, heartfelt vocal harmonies with triumphant finale","Projetos > Som do Coração > Chá Revelação",0,"","",2025-02-18T21:52:36.727Z
"Soft acoustic strumming, reflective basslines, harmonic piano layers, soaring vocal harmonies, triumphant final resolution","Projetos > Som do Coração > Chá Revelação",0,"português, brasil; português, brasil","",2025-02-18T21:52:36.727Z
"Acoustic guitar picking, soft piano arpeggios, emotional string swells, gentle vocal harmonies, crescendo to a climactic name reveal","Projetos > Som do Coração > Chá Revelação",0,"voice:male; português, brasil; português, brasil; português, brasil; português, brasil; voice:male","",2025-02-18T21:52:36.727Z
"Slow acoustic picking, warm violin swells, reflective piano melodies, layered vocal scats, heartfelt and triumphant tone","Projetos > Som do Coração > Chá Revelação",0,"português, brasil; voice:male","",2025-02-18T21:52:36.727Z
"Rich string layers, soft percussion fills, reflective harp glissandos, and vibrant orchestral harmonies","Projetos > Som do Coração > Chá Revelação Orquestral",0,"","",2025-02-18T21:53:14.265Z
"Delicate violin phrases, rich cello undertones, uplifting vocal crescendos, and melodic brass highlights","Projetos > Som do Coração > Chá Revelação Orquestral",0,"português, brasil; voice:male; português, brasil","",2025-02-18T21:53:14.265Z
"Uplifting violin phrases, harmonic brass stabs, emotional vocal interplay, and reflective instrumental crescendos","Projetos > Som do Coração > Chá Revelação Orquestral",0,"","",2025-02-18T21:53:14.265Z
"Dynamic orchestral strings, soaring violin harmonies, emotional piano chords, and vibrant brass tones","Projetos > Som do Coração > Chá Revelação Orquestral",0,"","",2025-02-18T21:53:14.265Z
"Reflective piano arpeggios, delicate harp melodies, layered string harmonies, and subtle brass flourishes","Projetos > Som do Coração > Chá Revelação Orquestral",0,"","",2025-02-18T21:53:14.265Z
"Soft orchestral strings, harmonic brass swells, subtle harp phrases, and heartfelt vocal melodies","Projetos > Som do Coração > Chá Revelação Orquestral",0,"","",2025-02-18T21:53:14.265Z
"Warm string harmonies, gentle piano arpeggios, dynamic crescendos, and uplifting brass accents","Projetos > Som do Coração > Chá Revelação Orquestral",0,"português, brasil; voice:male; português, brasil","",2025-02-18T21:53:14.265Z
"Grand orchestral crescendos, gentle piano intros, soaring violin melodies, and dynamic timpani rolls","Projetos > Som do Coração > Chá Revelação Orquestral",0,"","",2025-02-18T21:53:14.265Z
"Harmonic string swells, soft harp glissandos, reflective piano melodies, and subtle percussion layers","Projetos > Som do Coração > Chá Revelação Orquestral",3,"português, brasil; português, brasil; voice:male; português, brasil","",2025-02-18T21:53:14.265Z
"Harmonic vocal swells, warm string undertones, reflective piano accents, and soft orchestral pauses","Projetos > Som do Coração > Chá Revelação Orquestral",0,"","",2025-02-18T21:53:14.265Z
"Subtle harp arpeggios, warm string layers, harmonic brass crescendos, and reflective instrumental pauses","Projetos > Som do Coração > Chá Revelação Orquestral",0,"","",2025-02-18T21:53:14.265Z
"Bright violin harmonies, emotional cello layers, uplifting brass crescendos, and reflective instrumental textures","Projetos > Som do Coração > Chá Revelação Orquestral",0,"","",2025-02-18T21:53:14.265Z
"Soft orchestral strings, gentle piano accompaniment, emotional vocal harmonies, and light timpani rolls","Projetos > Som do Coração > Chá Revelação Orquestral",0,"","",2025-02-18T21:53:14.265Z
"Dynamic orchestral swells, melodic piano tones, soft vocal harmonies, and deep emotional bass strings","Projetos > Som do Coração > Chá Revelação Orquestral",0,"","",2025-02-18T21:53:14.265Z
